"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030168","platelet activation","1/2","125/18842",0.008,75.368,8.59507185510267,0.0132245688379293,0.0257983717959505,0.00111600743169216,"HBB",1
"GO:0002262","myeloid cell homeostasis","1/2","128/18842",0.0078125,73.6015625,8.49169062247946,0.0135408768063646,0.0257983717959505,0.00111600743169216,"HBB",1
"GO:0035150","regulation of tube size","1/2","129/18842",0.00775193798449612,73.031007751938,8.45802881877317,0.0136463015283047,0.0257983717959505,0.00111600743169216,"HBB",1
"GO:0035296","regulation of tube diameter","1/2","129/18842",0.00775193798449612,73.031007751938,8.45802881877317,0.0136463015283047,0.0257983717959505,0.00111600743169216,"HBB",1
"GO:0097746","blood vessel diameter maintenance","1/2","129/18842",0.00775193798449612,73.031007751938,8.45802881877317,0.0136463015283047,0.0257983717959505,0.00111600743169216,"HBB",1
"GO:0097237","cellular response to toxic substance","1/2","135/18842",0.00740740740740741,69.7851851851852,8.26392268421773,0.0142787315507932,0.0257983717959505,0.00111600743169216,"HBB",1
"GO:0032479","regulation of type I interferon production","1/2","137/18842",0.0072992700729927,68.7664233576642,8.2020519432096,0.0144894964881366,0.0257983717959505,0.00111600743169216,"CLEC12A",1
"GO:0032606","type I interferon production","1/2","137/18842",0.0072992700729927,68.7664233576642,8.2020519432096,0.0144894964881366,0.0257983717959505,0.00111600743169216,"CLEC12A",1
"GO:0051250","negative regulation of lymphocyte activation","1/2","149/18842",0.00671140939597315,63.2281879194631,7.85719097535494,0.015753612875587,0.0273812795218535,0.00118448217109676,"CLEC12A",1
"GO:0008217","regulation of blood pressure","1/2","162/18842",0.00617283950617284,58.1543209876543,7.52739427264268,0.0171221568078401,0.0290678476040077,0.00125744113643869,"HBB",1
"GO:0098754","detoxification","1/2","172/18842",0.00581395348837209,54.7732558139535,7.29936230408221,0.0181742350261217,0.0300099105127138,0.00129819367755071,"HBB",1
"GO:0002695","negative regulation of leukocyte activation","1/2","176/18842",0.00568181818181818,53.5284090909091,7.21359032577207,0.0185949085678985,0.0300099105127138,0.00129819367755071,"CLEC12A",1
"GO:0000302","response to reactive oxygen species","1/2","179/18842",0.00558659217877095,52.6312849162011,7.15113940084894,0.0189103545696553,0.0300099105127138,0.00129819367755071,"HBB",1
"GO:0050866","negative regulation of cell activation","1/2","198/18842",0.00505050505050505,47.5808080808081,6.78885588922977,0.0209070017896962,0.0309478859356546,0.00133876939880265,"CLEC12A",1
"GO:0050777","negative regulation of immune response","1/2","202/18842",0.00495049504950495,46.6386138613861,6.71910920408212,0.0213270894194825,0.0309478859356546,0.00133876939880265,"CLEC12A",1
"GO:0072593","reactive oxygen species metabolic process","1/2","204/18842",0.00490196078431373,46.1813725490196,6.68499941304797,0.0215370994317604,0.0309478859356546,0.00133876939880265,"HBB",1
"GO:0050728","negative regulation of inflammatory response","1/2","205/18842",0.0048780487804878,45.9560975609756,6.66812997253164,0.021642095987246,0.0309478859356546,0.00133876939880265,"CLEC12A",1
"GO:0048872","homeostasis of number of cells","1/2","214/18842",0.00467289719626168,44.0233644859813,6.52160761705957,0.0225868114670029,0.0309478859356546,0.00133876939880265,"HBB",1
"GO:0007596","blood coagulation","1/2","216/18842",0.00462962962962963,43.6157407407407,6.49028310920414,0.0227966862688219,0.0309478859356546,0.00133876939880265,"HBB",1
"GO:0050817","coagulation","1/2","220/18842",0.00454545454545455,42.8227272727273,6.42890565560707,0.0232163682672297,0.0309478859356546,0.00133876939880265,"HBB",1
"GO:0002274","myeloid leukocyte activation","1/2","222/18842",0.0045045045045045,42.4369369369369,6.39883360142827,0.023426175463819,0.0309478859356546,0.00133876939880265,"CLEC12A",1
"GO:0007599","hemostasis","1/2","222/18842",0.0045045045045045,42.4369369369369,6.39883360142827,0.023426175463819,0.0309478859356546,0.00133876939880265,"HBB",1
"GO:0010721","negative regulation of cell development","1/2","225/18842",0.00444444444444444,41.8711111111111,6.35447064169779,0.0237408440054336,0.0309478859356546,0.00133876939880265,"CLEC12A",1
"GO:0003018","vascular process in circulatory system","1/2","255/18842",0.00392156862745098,36.9450980392157,5.95431267326654,0.0268847407058593,0.0339694800957877,0.00146948003298289,"HBB",1
"GO:0009636","response to toxic substance","1/2","256/18842",0.00390625,36.80078125,5.94218328850365,0.026989449939119,0.0339694800957877,0.00146948003298289,"HBB",1
"GO:1902105","regulation of leukocyte differentiation","1/2","295/18842",0.00338983050847458,31.935593220339,5.51771346559872,0.0310687156962964,0.038435812504805,0.00166268835637224,"CLEC12A",1
"GO:0031348","negative regulation of defense response","1/2","300/18842",0.00333333333333333,31.4033333333333,5.46927881266743,0.0315910787710726,0.038435812504805,0.00166268835637224,"CLEC12A",1
"GO:0050878","regulation of body fluid levels","1/2","327/18842",0.00305810397553517,28.8103975535168,5.22691862348538,0.0344094055865953,0.0411784689806797,0.00178133247212745,"HBB",1
"GO:0030099","myeloid cell differentiation","1/2","364/18842",0.00274725274725275,25.8818681318681,4.9389282602448,0.0382648867659445,0.0450538182889347,0.00194897555683928,"HBB",1
"GO:1903706","regulation of hemopoiesis","1/2","382/18842",0.00261780104712042,24.6623036649215,4.81392566740549,0.0401377375428758,0.0465088069941259,0.00201191666881583,"CLEC12A",1
"GO:0042060","wound healing","1/2","394/18842",0.00253807106598985,23.9111675126904,4.73529685408086,0.0413852906490514,0.04717907226828,0.00204091156171363,"HBB",1
"GO:0006979","response to oxidative stress","1/2","400/18842",0.0025,23.5525,4.69728814330641,0.0420087629786055,0.04717907226828,0.00204091156171363,"HBB",1
"GO:0032102","negative regulation of response to external stimulus","1/2","416/18842",0.00240384615384615,22.6466346153846,4.59989630798589,0.0436703643140476,0.0483020696200829,0.00208949111550467,"CLEC12A",1
"GO:0090066","regulation of anatomical structure size","1/2","423/18842",0.00236406619385343,22.2718676122931,4.55899698076185,0.0443968613798877,0.0483296000096122,0.00209068204800053,"HBB",1
"GO:0050727","regulation of inflammatory response","1/2","429/18842",0.00233100233100233,21.960372960373,4.52472197642233,0.0450193534336114,0.0483296000096122,0.00209068204800053,"CLEC12A",1
"GO:1903131","mononuclear cell differentiation","1/2","439/18842",0.00227790432801822,21.4601366742597,4.4691301352419,0.0460563894882858,0.0487263251107952,0.00210784391250736,"CLEC12A",1
"GO:0051249","regulation of lymphocyte activation","1/2","453/18842",0.0022075055187638,20.7969094922737,4.39434313001002,0.0475072934916149,0.0495433203555412,0.00214318617255405,"CLEC12A",1
